session_id,customer_id,device_type,operating_system,ip_address,start_time,end_time,is_weekend,is_night,session_duration_sec,cart_value,items_count,checkout_attempts,payment_failures,cart_revisit_count,is_abandoned,status
sess_001173,153,DESKTOP,Windows,103.38.236.31,2026-07-27 04:48:06,2026-07-27 05:02:50,0,1,884,43945.06,2,2,0,2,0,CONVERTED
sess_001174,119,DESKTOP,Android,103.66.99.32,2026-07-22 17:12:06,2026-07-22 17:24:26,0,0,740,8656.98,2,3,1,3,1,PAYMENT_FAILED
sess_001175,243,TABLET,iOS,103.217.34.91,2026-07-13 18:41:06,2026-07-13 18:47:11,0,0,365,89448.6,4,0,0,3,1,ABANDONED
sess_001176,355,DESKTOP,macOS,103.93.108.238,2026-07-28 16:54:06,2026-07-28 17:09:00,0,0,894,10984.48,1,1,0,3,1,ABANDONED
sess_001177,183,DESKTOP,macOS,103.58.149.72,2026-07-11 11:36:06,2026-07-11 12:02:27,1,0,1581,38238.64,4,3,1,5,1,PAYMENT_FAILED
sess_001178,455,DESKTOP,macOS,103.77.174.14,2026-07-19 04:34:06,2026-07-19 04:45:05,1,1,659,12764.76,1,4,3,2,1,PAYMENT_FAILED
sess_001179,117,TABLET,Android,103.146.119.214,2026-07-09 01:17:06,2026-07-09 01:24:53,0,1,467,33955.92,1,2,0,1,0,CONVERTED
sess_001180,340,TABLET,Windows,103.241.147.44,2026-07-18 14:34:06,2026-07-18 15:01:39,1,0,1653,68991.44,4,3,2,4,1,PAYMENT_FAILED
sess_001181,266,TABLET,Android,103.225.26.46,2026-08-03 22:11:06,2026-08-03 22:41:01,0,0,1795,33952.76,1,3,3,5,1,PAYMENT_FAILED
sess_001182,312,DESKTOP,Android,103.128.7.238,2026-07-28 04:48:06,2026-07-28 04:57:34,0,1,568,29592.56,1,2,0,2,0,CONVERTED
sess_001183,218,DESKTOP,iOS,103.143.200.252,2026-07-22 21:03:06,2026-07-22 21:05:48,0,0,162,39329.04,2,0,0,1,1,ABANDONED
sess_001184,386,DESKTOP,Android,103.208.41.148,2026-07-31 03:49:06,2026-07-31 04:01:49,0,1,763,69249.59,3,3,3,4,1,PAYMENT_FAILED
sess_001185,240,TABLET,Android,103.104.161.38,2026-07-21 10:07:06,2026-07-21 10:16:59,0,0,593,22086.28,2,0,0,2,1,ABANDONED
sess_001186,382,TABLET,Android,103.203.237.247,2026-07-16 00:13:06,2026-07-16 00:21:39,0,1,513,56987.13,3,0,0,3,1,ABANDONED
sess_001187,124,TABLET,Android,103.12.127.246,2026-07-11 06:27:06,2026-07-11 06:41:53,1,0,887,44965.8,3,1,0,2,0,CONVERTED
sess_001188,31,TABLET,Windows,103.221.51.220,2026-07-22 20:26:06,2026-07-22 20:33:29,0,0,443,54159.42,3,1,0,5,1,ABANDONED
sess_001189,478,TABLET,macOS,103.62.194.194,2026-07-26 19:51:06,2026-07-26 20:08:30,1,0,1044,55374.75,4,3,1,4,1,PAYMENT_FAILED
sess_001190,385,DESKTOP,Android,103.103.149.116,2026-07-17 16:13:06,2026-07-17 16:15:50,0,0,164,37175.28,3,0,0,3,1,ABANDONED
sess_001191,52,DESKTOP,Windows,103.73.201.245,2026-07-17 03:41:06,2026-07-17 03:48:23,0,1,437,42095.49,4,1,0,1,0,CONVERTED
sess_001192,176,MOBILE,Windows,103.55.42.97,2026-07-13 15:55:06,2026-07-13 16:06:08,0,0,662,62364.86,4,1,0,3,1,ABANDONED
sess_001193,210,DESKTOP,Android,103.105.63.10,2026-08-01 01:47:06,2026-08-01 02:03:19,1,1,973,26859.59,2,1,0,3,1,ABANDONED
sess_001194,215,MOBILE,macOS,103.44.52.68,2026-07-18 15:47:06,2026-07-18 15:59:50,1,0,764,33993.39,2,2,0,1,0,CONVERTED
sess_001195,211,TABLET,Android,103.117.253.103,2026-07-30 00:54:06,2026-07-30 01:08:49,0,1,883,44940.4,2,1,0,1,0,CONVERTED
sess_001196,233,DESKTOP,Windows,103.203.179.29,2026-07-11 16:32:06,2026-07-11 16:51:51,1,0,1185,82316.02,4,1,0,5,1,ABANDONED
sess_001197,388,DESKTOP,Windows,103.208.17.52,2026-07-29 17:31:06,2026-07-29 17:38:08,0,0,422,10984.48,1,0,0,3,1,ABANDONED
sess_001198,281,DESKTOP,macOS,103.176.183.247,2026-07-22 17:02:06,2026-07-22 17:10:45,0,0,519,70254.59,3,1,0,2,0,CONVERTED
sess_001199,310,MOBILE,Android,103.251.178.50,2026-07-22 02:53:06,2026-07-22 03:06:55,0,1,829,67908.68,2,1,0,3,1,ABANDONED
sess_001200,404,MOBILE,Android,103.246.134.18,2026-07-18 18:49:06,2026-07-18 19:00:17,1,0,671,109571.27,4,2,1,4,1,PAYMENT_FAILED
sess_001201,361,DESKTOP,Android,103.154.110.41,2026-07-30 11:57:06,2026-07-30 12:05:45,0,0,519,12764.76,1,0,0,1,1,ABANDONED
sess_001202,366,TABLET,Windows,103.35.73.37,2026-07-14 15:10:06,2026-07-14 15:15:34,0,0,328,45477.85,2,2,0,2,0,CONVERTED
sess_001203,94,MOBILE,Windows,103.30.253.216,2026-07-29 19:42:06,2026-07-29 19:45:40,0,0,214,23333.68,1,0,0,2,1,ABANDONED
sess_001204,89,DESKTOP,Android,103.37.26.10,2026-08-01 14:12:06,2026-08-01 14:26:04,1,0,838,13966.49,1,2,0,2,0,CONVERTED
sess_001205,26,DESKTOP,Android,103.48.204.115,2026-07-16 02:21:06,2026-07-16 02:36:16,0,1,910,33078.06,1,2,1,2,1,PAYMENT_FAILED
sess_001206,458,DESKTOP,iOS,103.27.184.51,2026-07-25 06:04:06,2026-07-25 06:09:16,1,0,310,68878.28,4,1,0,2,0,CONVERTED
sess_001207,14,DESKTOP,iOS,103.167.236.23,2026-08-01 23:27:06,2026-08-01 23:35:01,1,1,475,23088.42,1,2,0,1,0,CONVERTED
sess_001208,417,DESKTOP,Android,103.200.241.227,2026-08-05 02:16:06,2026-08-05 02:29:25,0,1,799,39132.64,2,1,0,6,1,ABANDONED
sess_001209,381,DESKTOP,Android,103.136.56.146,2026-08-02 05:57:06,2026-08-02 06:10:11,1,1,785,66883.17,4,1,0,1,0,CONVERTED
sess_001210,74,MOBILE,macOS,103.13.73.88,2026-08-02 17:18:06,2026-08-02 17:27:52,1,0,586,72943.79,3,0,0,3,1,ABANDONED
sess_001211,409,DESKTOP,iOS,103.106.11.54,2026-07-17 18:23:06,2026-07-17 18:34:07,0,0,661,6095.52,1,2,0,2,0,CONVERTED
sess_001212,210,MOBILE,macOS,103.164.153.185,2026-07-21 23:48:06,2026-07-22 00:07:19,0,1,1153,59953.99,3,4,1,4,1,PAYMENT_FAILED
sess_001213,342,MOBILE,Windows,103.254.46.44,2026-07-13 09:57:06,2026-07-13 10:06:58,0,0,592,41371.86,3,2,0,2,0,CONVERTED
sess_001214,238,DESKTOP,Android,103.242.4.129,2026-07-22 15:26:06,2026-07-22 15:38:53,0,0,767,10984.48,1,2,0,2,0,CONVERTED
sess_001215,225,TABLET,Android,103.154.56.147,2026-08-06 07:53:06,2026-08-06 08:07:46,0,0,880,470.42,1,2,0,1,0,CONVERTED
sess_001216,26,DESKTOP,iOS,103.110.65.214,2026-08-01 13:30:06,2026-08-01 13:58:32,1,0,1706,78805.68,4,2,2,4,1,PAYMENT_FAILED
sess_001217,76,TABLET,Android,103.53.33.43,2026-08-01 07:51:06,2026-08-01 08:06:09,1,0,903,70392.68,3,4,3,2,1,PAYMENT_FAILED
sess_001218,128,DESKTOP,macOS,103.126.122.152,2026-08-04 03:44:06,2026-08-04 04:11:43,0,1,1657,23333.68,1,2,1,2,1,PAYMENT_FAILED
sess_001219,2,MOBILE,Android,103.108.77.211,2026-07-31 19:53:06,2026-07-31 20:11:27,0,0,1101,50286.85,2,1,0,6,1,ABANDONED
sess_001220,373,DESKTOP,Android,103.109.4.139,2026-07-13 13:08:06,2026-07-13 13:19:53,0,0,707,53437.62,4,1,0,3,1,ABANDONED
sess_001221,128,DESKTOP,Android,103.237.49.186,2026-07-12 16:17:06,2026-07-12 16:23:30,1,0,384,9659.58,1,2,0,1,0,CONVERTED
sess_001222,285,TABLET,Windows,103.187.132.85,2026-07-22 19:48:06,2026-07-22 20:03:13,0,0,907,53784.55,2,4,2,2,1,PAYMENT_FAILED
sess_001223,391,MOBILE,Windows,103.115.210.8,2026-07-24 13:39:06,2026-07-24 13:44:18,0,0,312,48943.07,3,0,0,3,1,ABANDONED
sess_001224,49,MOBILE,iOS,103.78.8.208,2026-08-03 06:13:06,2026-08-03 06:21:19,0,0,493,7448.98,2,1,0,4,1,ABANDONED
sess_001225,496,MOBILE,iOS,103.238.200.37,2026-08-06 06:30:06,2026-08-06 06:42:40,0,0,754,80912.51,4,1,0,3,1,ABANDONED
sess_001226,82,MOBILE,Windows,103.126.8.3,2026-07-29 21:39:06,2026-07-29 21:45:42,0,0,396,73866.68,3,1,0,1,0,CONVERTED
sess_001227,499,DESKTOP,Windows,103.154.9.74,2026-07-17 11:03:06,2026-07-17 11:06:04,0,0,178,16078.93,1,0,0,1,1,ABANDONED
sess_001228,113,MOBILE,Windows,103.119.209.7,2026-08-06 21:43:06,2026-08-06 21:46:11,0,0,185,15793.71,2,0,0,3,1,ABANDONED
sess_001229,371,TABLET,iOS,103.61.65.146,2026-07-15 03:13:06,2026-07-15 03:27:03,0,1,837,76769.51,3,1,0,3,1,ABANDONED
sess_001230,377,DESKTOP,macOS,103.202.166.58,2026-07-08 15:48:06,2026-07-08 15:52:45,0,0,279,7441.9,1,0,0,2,1,ABANDONED
sess_001231,458,MOBILE,macOS,103.117.112.219,2026-07-18 14:23:06,2026-07-18 14:28:31,1,0,325,18731.11,1,2,0,1,0,CONVERTED
sess_001232,188,DESKTOP,iOS,103.197.158.126,2026-07-11 19:33:06,2026-07-11 19:42:06,1,0,540,107575.59,4,2,0,2,0,CONVERTED
sess_001233,202,DESKTOP,Android,103.140.200.217,2026-07-25 00:37:06,2026-07-25 00:46:00,1,1,534,24198.3,3,0,0,2,1,ABANDONED
sess_001234,437,TABLET,macOS,103.140.138.203,2026-07-19 14:37:06,2026-07-19 14:43:08,1,0,362,24226.27,1,0,0,2,1,ABANDONED
sess_001235,31,TABLET,iOS,103.102.7.10,2026-07-25 20:55:06,2026-07-25 21:08:38,1,0,812,44014.49,3,2,0,2,0,CONVERTED
sess_001236,372,DESKTOP,macOS,103.150.78.243,2026-08-04 19:29:06,2026-08-04 19:39:50,0,0,644,97801.0,3,1,0,2,0,CONVERTED
sess_001237,9,DESKTOP,Windows,103.215.144.165,2026-07-12 21:37:06,2026-07-12 21:43:49,1,0,403,57594.89,2,1,0,2,0,CONVERTED
sess_001238,128,MOBILE,macOS,103.69.157.58,2026-07-28 01:31:06,2026-07-28 01:44:38,0,1,812,7303.52,1,2,0,1,0,CONVERTED
sess_001239,301,DESKTOP,Android,103.113.207.67,2026-07-12 00:00:06,2026-07-12 00:05:03,1,1,297,15751.54,1,0,0,1,1,ABANDONED
sess_001240,83,DESKTOP,Windows,103.60.142.22,2026-07-13 18:16:06,2026-07-13 18:26:59,0,0,653,3997.88,1,1,0,3,1,ABANDONED
sess_001241,160,TABLET,macOS,103.11.122.128,2026-08-03 21:12:06,2026-08-03 21:18:00,0,0,354,18954.53,2,2,0,1,0,CONVERTED
sess_001242,229,TABLET,Android,103.30.45.207,2026-07-30 23:31:06,2026-07-30 23:51:15,0,1,1209,1571.54,1,2,1,5,1,PAYMENT_FAILED
sess_001243,51,TABLET,macOS,103.205.212.12,2026-07-14 21:03:06,2026-07-14 21:10:45,0,0,459,34979.66,1,2,0,2,0,CONVERTED
sess_001244,51,TABLET,Windows,103.226.238.211,2026-07-22 13:24:06,2026-07-22 13:29:15,0,0,309,21714.55,1,2,0,1,0,CONVERTED
sess_001245,115,DESKTOP,iOS,103.190.61.6,2026-07-23 18:57:06,2026-07-23 19:13:17,0,0,971,17262.47,1,1,0,6,1,ABANDONED
sess_001246,307,MOBILE,iOS,103.129.57.243,2026-07-25 21:01:06,2026-07-25 21:06:44,1,0,338,19975.03,1,0,0,1,1,ABANDONED
sess_001247,500,MOBILE,iOS,103.238.103.174,2026-07-19 04:33:06,2026-07-19 04:40:30,1,1,444,42382.54,3,0,0,2,1,ABANDONED
sess_001248,21,DESKTOP,macOS,103.153.54.231,2026-07-11 00:23:06,2026-07-11 00:32:59,1,1,593,28727.67,3,1,0,1,0,CONVERTED
sess_001249,100,MOBILE,iOS,103.234.202.247,2026-08-02 19:05:06,2026-08-02 19:14:08,1,0,542,84433.34,4,0,0,1,1,ABANDONED
sess_001250,11,DESKTOP,macOS,103.184.182.17,2026-07-25 03:28:06,2026-07-25 03:35:59,1,1,473,46415.16,2,0,0,1,1,ABANDONED
sess_001251,29,TABLET,Android,103.224.208.230,2026-07-29 19:40:06,2026-07-29 19:45:24,0,0,318,17262.47,1,0,0,1,1,ABANDONED
sess_001252,102,DESKTOP,Android,103.250.132.229,2026-07-13 19:17:06,2026-07-13 19:30:56,0,0,830,54567.3,2,3,1,3,1,PAYMENT_FAILED
sess_001253,6,DESKTOP,Android,103.199.217.154,2026-07-13 22:05:06,2026-07-13 22:22:54,0,0,1068,39079.18,2,2,2,2,1,PAYMENT_FAILED
sess_001254,366,TABLET,macOS,103.188.148.104,2026-07-16 16:16:06,2026-07-16 16:26:43,0,0,637,87524.57,3,1,0,1,0,CONVERTED
sess_001255,133,MOBILE,macOS,103.139.217.220,2026-07-08 20:27:06,2026-07-08 20:40:09,0,0,783,74382.52,3,2,0,1,0,CONVERTED
sess_001256,169,MOBILE,iOS,103.69.190.196,2026-07-20 07:38:06,2026-07-20 07:48:55,0,0,649,50210.99,3,1,0,2,0,CONVERTED
sess_001257,10,MOBILE,Windows,103.211.149.112,2026-07-14 12:00:06,2026-07-14 12:12:18,0,0,732,31879.43,4,2,0,2,0,CONVERTED
sess_001258,63,DESKTOP,macOS,103.216.134.194,2026-07-18 08:13:06,2026-07-18 08:30:56,1,0,1070,21714.55,1,4,3,5,1,PAYMENT_FAILED
sess_001259,272,MOBILE,iOS,103.237.226.76,2026-07-12 22:08:06,2026-07-12 22:17:16,1,0,550,44303.08,3,0,0,2,1,ABANDONED
sess_001260,171,DESKTOP,macOS,103.185.206.252,2026-08-03 09:14:06,2026-08-03 09:41:43,0,0,1657,22477.1,1,2,3,4,1,PAYMENT_FAILED
sess_001261,229,TABLET,macOS,103.184.105.37,2026-07-23 22:19:06,2026-07-23 22:29:52,0,0,646,99717.77,4,1,0,1,0,CONVERTED
sess_001262,428,DESKTOP,Android,103.114.15.205,2026-07-30 06:59:06,2026-07-30 07:08:56,0,0,590,50205.82,4,0,0,3,1,ABANDONED
sess_001263,178,MOBILE,iOS,103.131.102.148,2026-07-25 21:46:06,2026-07-25 21:55:49,1,0,583,73726.15,4,0,0,2,1,ABANDONED
sess_001264,257,TABLET,macOS,103.137.173.89,2026-07-30 19:12:06,2026-07-30 19:17:49,0,0,343,1571.54,1,0,0,1,1,ABANDONED
sess_001265,133,MOBILE,iOS,103.132.107.221,2026-07-26 20:11:06,2026-07-26 20:16:59,1,0,353,24758.11,2,0,0,3,1,ABANDONED
sess_001266,247,MOBILE,Android,103.204.38.214,2026-07-24 11:58:06,2026-07-24 12:15:52,0,0,1066,88450.81,4,1,0,6,1,ABANDONED
sess_001267,59,DESKTOP,Windows,103.224.206.148,2026-07-21 16:41:06,2026-07-21 16:43:22,0,0,136,23558.84,2,0,0,2,1,ABANDONED
sess_001268,439,MOBILE,iOS,103.17.92.192,2026-07-25 05:13:06,2026-07-25 05:19:43,1,1,397,9524.76,2,1,0,2,0,CONVERTED
sess_001269,217,TABLET,Android,103.232.36.116,2026-07-24 23:58:06,2026-07-25 00:21:45,0,1,1419,62240.82,4,2,1,3,1,PAYMENT_FAILED
sess_001270,235,MOBILE,Windows,103.244.143.97,2026-07-20 16:59:06,2026-07-20 17:11:37,0,0,751,24519.06,3,1,0,1,0,CONVERTED
sess_001271,380,DESKTOP,Windows,103.76.31.41,2026-07-10 12:41:06,2026-07-10 12:47:57,0,0,411,50031.69,2,2,0,1,0,CONVERTED
sess_001272,93,TABLET,Android,103.50.60.211,2026-07-26 17:02:06,2026-07-26 17:07:54,1,0,348,51185.82,4,2,0,2,0,CONVERTED
sess_001273,330,DESKTOP,Windows,103.62.250.68,2026-07-19 03:14:06,2026-07-19 03:30:46,1,1,1000,22477.1,1,1,0,5,1,ABANDONED
sess_001274,259,TABLET,macOS,103.87.1.108,2026-07-15 07:43:06,2026-07-15 07:48:12,0,0,306,6189.77,1,0,0,2,1,ABANDONED
sess_001275,6,TABLET,Android,103.154.87.153,2026-08-06 18:58:06,2026-08-06 19:07:56,0,0,590,28988.47,3,1,0,3,1,ABANDONED
sess_001276,468,MOBILE,iOS,103.54.80.90,2026-07-08 18:03:06,2026-07-08 18:11:37,0,0,511,6189.77,1,1,0,1,0,CONVERTED
sess_001277,35,MOBILE,iOS,103.217.191.232,2026-07-18 13:19:06,2026-07-18 13:24:02,1,0,296,17551.46,1,0,0,1,1,ABANDONED
sess_001278,173,DESKTOP,Windows,103.213.17.58,2026-07-11 10:48:06,2026-07-11 11:04:40,1,0,994,32802.69,2,1,0,5,1,ABANDONED
sess_001279,151,MOBILE,macOS,103.245.83.152,2026-07-25 20:07:06,2026-07-25 20:18:00,1,0,654,61092.05,2,2,3,4,1,PAYMENT_FAILED
sess_001280,297,MOBILE,macOS,103.209.170.193,2026-07-19 11:13:06,2026-07-19 11:25:06,1,0,720,27139.29,1,1,0,4,1,ABANDONED
sess_001281,496,DESKTOP,macOS,103.60.38.124,2026-07-24 14:05:06,2026-07-24 14:14:50,0,0,584,29947.02,1,2,0,1,0,CONVERTED
sess_001282,305,DESKTOP,Android,103.154.104.231,2026-07-24 12:57:06,2026-07-24 13:12:06,0,0,900,24218.72,2,1,0,1,0,CONVERTED
sess_001283,191,MOBILE,macOS,103.42.216.219,2026-07-08 15:16:06,2026-07-08 15:22:08,0,0,362,35210.75,2,0,0,2,1,ABANDONED
sess_001284,53,MOBILE,Android,103.237.217.31,2026-07-24 16:49:06,2026-07-24 16:54:10,0,0,304,73204.9,3,1,0,1,0,CONVERTED
sess_001285,354,MOBILE,Windows,103.100.5.82,2026-08-04 15:23:06,2026-08-04 15:37:51,0,0,885,7441.9,1,2,3,2,1,PAYMENT_FAILED
sess_001286,249,TABLET,macOS,103.173.71.67,2026-07-24 03:58:06,2026-07-24 04:01:10,0,1,184,76381.53,3,0,0,2,1,ABANDONED
sess_001287,359,TABLET,Android,103.161.92.189,2026-07-10 00:22:06,2026-07-10 00:26:40,0,1,274,51817.87,4,0,0,3,1,ABANDONED
sess_001288,286,DESKTOP,Windows,103.34.183.224,2026-07-19 22:40:06,2026-07-19 22:50:54,1,0,648,42827.74,3,1,0,2,0,CONVERTED
sess_001289,377,TABLET,iOS,103.222.87.250,2026-07-14 13:41:06,2026-07-14 13:54:15,0,0,789,66063.92,4,2,0,1,0,CONVERTED
sess_001290,186,DESKTOP,iOS,103.230.163.189,2026-07-27 21:53:06,2026-07-27 22:00:58,0,0,472,13657.61,2,2,0,1,0,CONVERTED
sess_001291,181,TABLET,macOS,103.53.153.115,2026-08-02 05:46:06,2026-08-02 05:59:47,1,1,821,43293.83,3,1,0,4,1,ABANDONED
sess_001292,45,DESKTOP,iOS,103.162.5.202,2026-08-07 03:57:06,2026-08-07 04:21:21,0,1,1455,36443.59,2,4,3,5,1,PAYMENT_FAILED
sess_001293,426,DESKTOP,Android,103.158.184.111,2026-08-01 18:18:06,2026-08-01 18:31:14,1,0,788,8878.17,1,1,0,2,0,CONVERTED
sess_001294,315,MOBILE,Android,103.198.43.148,2026-07-31 16:14:06,2026-07-31 16:19:15,0,0,309,40142.53,2,0,0,1,1,ABANDONED
sess_001295,487,TABLET,iOS,103.107.2.178,2026-08-06 10:18:06,2026-08-06 10:25:07,0,0,421,54782.43,4,1,0,4,1,ABANDONED
sess_001296,500,DESKTOP,iOS,103.110.144.56,2026-07-16 06:41:06,2026-07-16 06:46:16,0,0,310,34167.8,3,2,0,1,0,CONVERTED
sess_001297,338,MOBILE,iOS,103.182.56.53,2026-07-11 17:52:06,2026-07-11 18:05:46,1,0,820,1353.46,1,1,0,3,1,ABANDONED
sess_001298,133,DESKTOP,Android,103.121.153.36,2026-07-08 17:48:06,2026-07-08 18:06:58,0,0,1132,79007.49,4,1,0,3,1,ABANDONED
sess_001299,268,DESKTOP,macOS,103.253.215.229,2026-07-09 23:33:06,2026-07-09 23:41:39,0,1,513,45296.35,3,2,0,2,0,CONVERTED
sess_001300,52,TABLET,macOS,103.15.44.214,2026-07-11 07:45:06,2026-07-11 07:53:02,1,0,476,21941.31,2,1,0,2,0,CONVERTED
sess_001301,158,DESKTOP,Windows,103.29.254.44,2026-07-31 15:27:06,2026-07-31 15:32:02,0,0,296,37505.64,3,0,0,2,1,ABANDONED
sess_001302,85,DESKTOP,Windows,103.207.189.191,2026-07-31 11:42:06,2026-07-31 12:11:11,0,0,1745,42038.77,3,2,2,2,1,PAYMENT_FAILED
sess_001303,174,MOBILE,Windows,103.170.160.124,2026-07-15 15:29:06,2026-07-15 15:38:44,0,0,578,75803.34,4,1,0,3,1,ABANDONED
sess_001304,245,TABLET,Android,103.77.218.13,2026-07-29 07:57:06,2026-07-29 08:21:06,0,0,1440,33158.93,3,4,3,2,1,PAYMENT_FAILED
sess_001305,43,TABLET,macOS,103.225.179.225,2026-07-25 15:52:06,2026-07-25 16:05:04,1,0,778,61991.13,4,2,0,1,0,CONVERTED
sess_001306,419,TABLET,Android,103.250.30.39,2026-07-24 08:24:06,2026-07-24 08:38:56,0,0,890,19975.03,1,1,0,1,0,CONVERTED
sess_001307,172,MOBILE,macOS,103.176.197.6,2026-07-29 16:34:06,2026-07-29 16:58:43,0,0,1477,25844.94,3,3,2,2,1,PAYMENT_FAILED
sess_001308,14,DESKTOP,macOS,103.175.225.171,2026-08-01 23:52:06,2026-08-02 00:05:08,1,1,782,46201.27,2,2,0,1,0,CONVERTED
sess_001309,467,TABLET,Windows,103.208.41.158,2026-08-07 07:09:06,2026-08-07 07:22:46,0,0,820,63214.05,3,2,0,2,0,CONVERTED
sess_001310,294,DESKTOP,iOS,103.87.86.179,2026-07-22 00:57:06,2026-07-22 01:04:22,0,1,436,54487.29,4,0,0,3,1,ABANDONED
sess_001311,356,DESKTOP,Android,103.77.216.196,2026-07-16 21:58:06,2026-07-16 22:04:45,0,0,399,66870.39,4,0,0,2,1,ABANDONED
sess_001312,243,MOBILE,iOS,103.206.41.173,2026-07-20 06:19:06,2026-07-20 06:29:02,0,0,596,93804.5,4,0,0,1,1,ABANDONED
sess_001313,235,TABLET,Android,103.146.216.211,2026-07-12 14:07:06,2026-07-12 14:14:18,1,0,432,26075.43,2,0,0,2,1,ABANDONED
sess_001314,368,TABLET,iOS,103.236.44.173,2026-07-14 16:31:06,2026-07-14 16:41:15,0,0,609,20611.38,1,2,0,1,0,CONVERTED
sess_001315,313,DESKTOP,macOS,103.16.194.154,2026-08-02 22:27:06,2026-08-02 22:34:21,1,0,435,84522.69,4,0,0,2,1,ABANDONED
sess_001316,338,MOBILE,Android,103.188.75.201,2026-07-11 00:57:06,2026-07-11 01:10:03,1,1,777,69463.9,4,1,0,1,0,CONVERTED
sess_001317,176,TABLET,Android,103.36.194.167,2026-07-11 16:00:06,2026-07-11 16:09:37,1,0,571,12337.94,2,0,0,3,1,ABANDONED
sess_001318,482,DESKTOP,Android,103.39.243.14,2026-07-09 04:11:06,2026-07-09 04:14:25,0,1,199,50993.4,3,0,0,2,1,ABANDONED
sess_001319,266,TABLET,Android,103.126.81.103,2026-08-03 06:35:06,2026-08-03 06:38:30,0,0,204,56960.81,4,0,0,3,1,ABANDONED
sess_001320,235,MOBILE,Windows,103.253.94.165,2026-07-18 08:41:06,2026-07-18 08:48:29,1,0,443,5973.44,1,0,0,2,1,ABANDONED
sess_001321,2,DESKTOP,Android,103.194.197.220,2026-08-04 18:46:06,2026-08-04 19:00:49,0,0,883,103290.29,4,1,0,6,1,ABANDONED
sess_001322,326,MOBILE,macOS,103.59.135.72,2026-07-30 17:10:06,2026-07-30 17:21:36,0,0,690,33817.77,3,2,0,1,0,CONVERTED
sess_001323,415,TABLET,iOS,103.86.83.169,2026-07-10 11:52:06,2026-07-10 12:02:44,0,0,638,22174.45,2,2,2,2,1,PAYMENT_FAILED
sess_001324,137,TABLET,macOS,103.113.30.64,2026-07-19 11:46:06,2026-07-19 12:03:50,1,0,1064,33952.76,1,1,0,6,1,ABANDONED
sess_001325,125,DESKTOP,Windows,103.44.157.11,2026-07-27 12:31:06,2026-07-27 12:43:21,0,0,735,13966.49,1,1,0,2,0,CONVERTED
sess_001326,405,DESKTOP,Windows,103.183.8.249,2026-07-31 10:58:06,2026-07-31 11:16:44,0,0,1118,28803.55,2,1,0,5,1,ABANDONED
sess_001327,128,TABLET,Windows,103.80.204.106,2026-08-03 17:53:06,2026-08-03 17:56:11,0,0,185,44842.02,4,0,0,1,1,ABANDONED
sess_001328,191,TABLET,Windows,103.155.248.248,2026-07-09 01:52:06,2026-07-09 01:59:24,0,1,438,52374.93,3,1,0,1,0,CONVERTED
sess_001329,66,MOBILE,macOS,103.116.203.19,2026-07-08 09:08:06,2026-07-08 09:18:02,0,0,596,40178.77,4,0,0,3,1,ABANDONED
sess_001330,127,MOBILE,Windows,103.202.244.222,2026-07-26 05:39:06,2026-07-26 05:45:29,1,1,383,68012.67,4,0,0,2,1,ABANDONED
sess_001331,89,MOBILE,Windows,103.239.126.25,2026-07-28 17:48:06,2026-07-28 17:55:14,0,0,428,63593.08,2,0,0,3,1,ABANDONED
sess_001332,6,MOBILE,Android,103.239.34.75,2026-07-29 22:56:06,2026-07-29 23:03:40,0,0,454,62762.93,4,0,0,3,1,ABANDONED
sess_001333,375,TABLET,Android,103.65.153.31,2026-08-07 17:39:06,2026-08-07 17:54:34,0,0,928,72896.98,3,1,0,6,1,ABANDONED
sess_001334,223,TABLET,Windows,103.223.196.77,2026-08-02 01:51:06,2026-08-02 01:59:03,1,1,477,66229.59,3,0,0,1,1,ABANDONED
sess_001335,173,MOBILE,Android,103.155.248.110,2026-07-25 03:51:06,2026-07-25 03:59:55,1,1,529,42932.05,3,0,0,1,1,ABANDONED
sess_001336,206,TABLET,iOS,103.235.2.22,2026-07-23 02:08:06,2026-07-23 02:17:17,0,1,551,82479.45,4,2,0,1,0,CONVERTED
sess_001337,127,DESKTOP,macOS,103.75.61.182,2026-08-02 13:46:06,2026-08-02 14:02:43,1,0,997,54777.06,3,2,1,5,1,PAYMENT_FAILED
sess_001338,255,DESKTOP,Android,103.67.214.23,2026-07-14 04:59:06,2026-07-14 05:07:36,0,1,510,24241.73,2,0,0,3,1,ABANDONED
sess_001339,306,TABLET,Android,103.161.101.133,2026-07-23 18:01:06,2026-07-23 18:13:56,0,0,770,42421.56,2,1,0,1,0,CONVERTED
sess_001340,434,DESKTOP,Windows,103.150.0.200,2026-07-30 07:47:06,2026-07-30 08:01:07,0,0,841,136652.65,4,1,0,3,1,ABANDONED
sess_001341,40,TABLET,Android,103.211.241.162,2026-08-06 01:08:06,2026-08-06 01:24:16,0,1,970,17262.47,1,1,0,5,1,ABANDONED
sess_001342,493,TABLET,iOS,103.231.177.21,2026-07-30 12:37:06,2026-07-30 12:45:23,0,0,497,33078.06,1,2,0,2,0,CONVERTED
sess_001343,407,DESKTOP,Android,103.98.177.140,2026-07-15 21:56:06,2026-07-15 22:15:12,0,0,1146,75403.34,3,1,0,3,1,ABANDONED
sess_001344,342,MOBILE,macOS,103.22.251.211,2026-07-24 00:32:06,2026-07-24 00:34:31,0,1,145,24333.81,1,0,0,2,1,ABANDONED
